"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.37632265733576e-26,0.253439693999631,0.294,0.211,3.45856120561902e-22,"16","Nolc1"
2.04048897983221e-26,0.284529722259918,0.288,0.208,5.12754475742036e-22,"16","Mob1b"
2.84894230965214e-26,0.309331484625688,0.268,0.191,7.15910712992486e-22,"16","Bag6"
2.92418469904644e-26,0.276421300696288,0.353,0.265,7.3481837302338e-22,"16","Guk1"
5.49880850134461e-26,0.270976961765676,0.317,0.233,1.38179558830289e-21,"16","Rab1b"
2.21319115123522e-25,0.29835128099204,0.267,0.191,5.561528043939e-21,"16","Smarcad1"
4.6239364035122e-25,0.261068398369666,0.285,0.206,1.16194897883858e-20,"16","Prxl2c"
8.98942395805217e-25,0.336611345252689,0.277,0.203,2.25895234641893e-20,"16","Osbp"
1.09072434637851e-24,0.250356846295368,0.29,0.212,2.74088121001457e-20,"16","Washc2"
1.32999703113756e-24,0.29704550606295,0.278,0.202,3.34214953954558e-20,"16","Poldip3"
6.93277293884993e-24,0.298886535003184,0.277,0.202,1.7421365118036e-19,"16","Csnk2a2"
1.31194213387958e-23,0.292878516722037,0.289,0.214,3.296779388226e-19,"16","Txnl4a"
4.4241326636185e-23,0.304165745275969,0.264,0.193,1.11174029704069e-18,"16","Tnpo1"
6.28278278656674e-23,0.27939957425142,0.274,0.201,1.57880048643636e-18,"16","Thap12"
1.08010689921834e-22,0.298999603874012,0.259,0.189,2.71420062704576e-18,"16","Mib1"
1.81199767508482e-22,0.260703458183366,0.305,0.228,4.55336895772063e-18,"16","Otub1"
5.69985849202256e-22,0.267513484017854,0.281,0.209,1.43231744046035e-17,"16","Erh"
9.11111311657259e-22,0.297995831133741,0.261,0.192,2.28953161506353e-17,"16","Rab22a"
3.65202625905052e-21,0.261791539219729,0.253,0.185,9.17717678636805e-17,"16","Sec22b"
5.56894685861264e-18,0.25054775149073,0.254,0.192,1.39942065610077e-13,"16","Parl"
0,5.72514162196483,0.948,0.06,0,"17","Ms4a4c"
0,4.51969853801567,0.986,0.102,0,"17","Ms4a6c"
0,5.05617415066736,0.931,0.07,0,"17","Ifi204"
0,5.18254551363291,0.89,0.048,0,"17","Fcgr1"
0,4.28370404613298,0.913,0.077,0,"17","Ifi207"
0,4.68909875862681,0.901,0.071,0,"17","Zbp1"
0,4.01618530785957,0.919,0.092,0,"17","Ms4a6b"
0,4.80717858910312,0.917,0.099,0,"17","Irf7"
0,3.52854144786332,0.999,0.191,0,"17","Ctss"
0,3.18259157133767,0.922,0.119,0,"17","Mpeg1"
0,4.53409827744344,0.946,0.146,0,"17","Isg15"
0,3.21368987609677,0.998,0.209,0,"17","Fcer1g"
0,4.03411277285763,0.887,0.109,0,"17","Slfn5"
0,2.95536691521993,0.913,0.135,0,"17","Ly86"
0,2.12464372321602,0.991,0.214,0,"17","Tyrobp"
0,3.92801057395558,0.873,0.096,0,"17","Aif1"
0,5.27049464949851,0.823,0.046,0,"17","Ms4a6d"
0,2.77977923974951,0.922,0.152,0,"17","Cybb"
0,5.54726914279637,0.799,0.034,0,"17","Ifi211"
0,2.91385029445213,0.913,0.149,0,"17","Spi1"
0,4.93834497879341,0.818,0.054,0,"17","Phf11b"
0,3.12823027799708,0.857,0.099,0,"17","Plbd1"
0,3.73264922204587,0.932,0.174,0,"17","Ifi30"
0,2.7192399352023,0.89,0.136,0,"17","Lst1"
0,2.94746893722571,0.919,0.167,0,"17","Ctsc"
0,4.49499972171812,0.849,0.097,0,"17","Tgfbi"
0,3.22649604586987,0.932,0.181,0,"17","Slfn2"
0,3.04021592266162,0.855,0.115,0,"17","Lilrb4a"
0,3.00003666308904,0.958,0.219,0,"17","Lgals3"
0,4.36345921164049,0.806,0.073,0,"17","Ifi209"
0,2.2294702441861,0.968,0.24,0,"17","Laptm5"
0,4.29309609435731,0.779,0.051,0,"17","Slfn1"
0,2.74980250637074,0.935,0.209,0,"17","Bst2"
0,3.13545121288585,0.841,0.117,0,"17","Epsti1"
0,3.79586673665091,0.807,0.09,0,"17","Fgl2"
0,4.67012410381764,0.79,0.074,0,"17","Ly6c2"
0,3.15288168470594,0.961,0.248,0,"17","Ctsz"
0,4.32017089000283,0.782,0.07,0,"17","Ifi47"
0,3.43285066194584,0.795,0.085,0,"17","Hck"
0,3.20471237243787,0.874,0.164,0,"17","Stat1"
0,2.61691637085041,0.878,0.168,0,"17","Zeb2"
0,3.39569870672654,0.944,0.234,0,"17","Samhd1"
0,3.41465075513535,0.809,0.101,0,"17","Trim30a"
0,2.10213540573866,0.941,0.235,0,"17","Fxyd5"
0,1.92929899245343,0.95,0.247,0,"17","Ptprc"
0,3.0287159997537,0.795,0.094,0,"17","Slc15a3"
0,3.49091769230863,0.801,0.101,0,"17","Tap1"
0,3.42577196811963,0.839,0.139,0,"17","Mndal"
0,2.87164772122952,0.863,0.166,0,"17","Psmb9"
0,2.27271727174988,0.847,0.151,0,"17","Alox5ap"
0,2.33163116882749,0.878,0.182,0,"17","Unc93b1"
0,3.01421578496173,0.791,0.097,0,"17","Cd68"
0,2.8429009271781,0.95,0.256,0,"17","Ifi27l2a"
0,2.7645305443475,0.96,0.266,0,"17","Psmb8"
0,3.45782618318548,0.792,0.099,0,"17","Rtp4"
0,4.65899606723236,0.747,0.057,0,"17","Gbp2"
0,2.02343639854489,0.995,0.306,0,"17","Cd52"
0,2.92769304923111,0.786,0.098,0,"17","Pld4"
0,2.33807750436249,0.782,0.101,0,"17","Csf1r"
0,3.15780616672096,0.77,0.09,0,"17","Evi2a"
0,4.33671404411579,0.738,0.059,0,"17","Ifit3"
0,2.59900802692054,0.904,0.226,0,"17","Ctsh"
0,2.88457606221042,0.905,0.227,0,"17","Grn"
0,3.06123974864612,0.861,0.183,0,"17","Psmb10"
0,3.45940504064548,0.765,0.089,0,"17","Oasl2"
0,1.68568348212605,0.822,0.146,0,"17","Il1b"
0,2.43762985417885,0.858,0.182,0,"17","Lyn"
0,2.55661383111806,0.908,0.233,0,"17","H2-T23"
0,3.50282273395651,0.764,0.091,0,"17","Xaf1"
0,2.0561091288842,0.858,0.186,0,"17","Plek"
0,3.34909184157588,0.809,0.138,0,"17","Ifi203"
0,3.81396616811172,0.742,0.073,0,"17","Fcgr2b"
0,3.67790156801172,0.741,0.072,0,"17","Ccr2"
0,4.0879056696492,0.821,0.153,0,"17","Plac8"
0,2.89910460404695,0.762,0.095,0,"17","Wfdc17"
0,2.32288557391085,0.922,0.255,0,"17","Cd74"
0,6.80838004944553,0.677,0.011,0,"17","Ifi205"
0,3.93748869929982,0.732,0.066,0,"17","Slamf7"
0,2.68926377565583,0.869,0.203,0,"17","Efhd2"
0,1.76165018677379,0.911,0.246,0,"17","Coro1a"
0,3.52745950241092,0.79,0.128,0,"17","Lgals3bp"
0,2.66288558270857,0.986,0.326,0,"17","Cyba"
0,5.32450702009078,0.739,0.08,0,"17","Ifit2"
0,2.60758186793375,0.812,0.156,0,"17","Cd53"
0,3.23949335348488,0.898,0.242,0,"17","Pnp"
0,3.42573597459647,0.73,0.075,0,"17","Pirb"
0,1.92230486914612,0.963,0.309,0,"17","Srgn"
0,2.5508666599232,0.789,0.137,0,"17","Hcls1"
0,2.27327621778234,0.849,0.197,0,"17","Lyz2"
0,2.41482586373193,0.806,0.155,0,"17","Gm2a"
0,3.30451057019364,0.737,0.097,0,"17","Sp110"
0,3.25310057938407,0.764,0.124,0,"17","Rnf213"
0,2.32338706651504,0.765,0.128,0,"17","Irf8"
0,4.4482509731008,0.694,0.058,0,"17","Phf11d"
0,2.59801066045932,0.806,0.172,0,"17","Sp100"
0,3.07094178545279,0.761,0.127,0,"17","H2-T22"
0,2.34711369406478,0.816,0.183,0,"17","Ptpn6"
0,3.07973950359076,0.988,0.356,0,"17","Npc2"
0,2.65194066175025,0.758,0.126,0,"17","AW112010"
0,5.08493257000203,0.686,0.055,0,"17","Rsad2"
0,2.50844498441471,0.78,0.15,0,"17","H2-DMa"
0,3.34942763036491,0.7,0.07,0,"17","Cd86"
0,5.30398796136866,0.671,0.044,0,"17","Cxcl10"
0,2.1185219896822,0.791,0.164,0,"17","Fyb"
0,3.21620419906722,0.805,0.178,0,"17","Parp14"
0,2.53421926126484,0.735,0.109,0,"17","Snx20"
0,3.36472928095361,0.693,0.067,0,"17","Irf5"
0,3.75638888381514,0.688,0.062,0,"17","Ccr5"
0,2.31222915174278,0.867,0.244,0,"17","Fam49b"
0,2.28648610312992,0.727,0.107,0,"17","Ccl4"
0,5.53252813775701,0.645,0.027,0,"17","Calhm6"
0,2.81386554570012,0.712,0.098,0,"17","Csf2ra"
0,3.93086352836767,0.697,0.087,0,"17","Ifih1"
0,5.75645693893917,0.625,0.015,0,"17","Cfb"
0,3.29157009149324,0.711,0.102,0,"17","H2-DMb1"
0,2.81208431944104,0.706,0.099,0,"17","Fcgr3"
0,2.78999722416183,0.779,0.173,0,"17","H2-Ab1"
0,4.87935299763627,0.633,0.027,0,"17","Ifi213"
0,2.58823878268909,0.77,0.166,0,"17","H2-Aa"
0,4.14538317791951,0.643,0.04,0,"17","Scimp"
0,4.6794886649232,0.633,0.032,0,"17","Fcgr4"
0,2.53083694553976,0.726,0.125,0,"17","S100a4"
0,2.58952177751405,0.726,0.125,0,"17","9930111J21Rik2"
0,2.97026664003706,0.716,0.116,0,"17","Mafb"
0,3.37144452426698,0.682,0.085,0,"17","Irgm1"
0,1.32060665179909,0.877,0.283,0,"17","Lcp1"
0,3.35788801557132,0.688,0.094,0,"17","Sp140"
0,3.74443103540027,0.645,0.052,0,"17","Clec4a3"
0,3.09536650064984,0.671,0.079,0,"17","Pik3ap1"
0,2.12918990636767,0.722,0.132,0,"17","Ncf2"
0,3.71877961536395,0.687,0.098,0,"17","Cxcl16"
0,2.27249691930255,0.706,0.118,0,"17","Itgb2"
0,2.76859370982098,0.682,0.096,0,"17","Cd300c2"
0,2.30594587907405,0.707,0.122,0,"17","Cyth4"
0,2.83262126143487,0.706,0.126,0,"17","Lgals9"
0,2.92173213926443,0.992,0.414,0,"17","Ifitm3"
0,3.61906398269195,0.626,0.048,0,"17","Themis2"
0,2.14779785472269,0.744,0.166,0,"17","Tgfb1"
0,2.73821432344618,0.681,0.104,0,"17","Crlf2"
0,3.0661202682878,0.652,0.076,0,"17","Csf2rb"
0,2.89880798061507,0.954,0.379,0,"17","Tspo"
0,1.47136070910458,0.743,0.169,0,"17","Lgals1"
0,1.84487822551429,0.874,0.301,0,"17","Ier5"
0,2.00059470359004,0.772,0.199,0,"17","Msrb1"
0,2.57932546633207,0.729,0.157,0,"17","H2-Eb1"
0,1.89410201711251,0.785,0.215,0,"17","Emp3"
0,3.16466095983595,0.655,0.087,0,"17","Gbp7"
0,2.88119038935324,0.644,0.076,0,"17","Lilr4b"
0,2.95564835685808,0.688,0.12,0,"17","H2-Q7"
0,2.22411070815326,0.723,0.156,0,"17","Rhog"
0,3.26111014956719,0.628,0.061,0,"17","Il10ra"
0,2.52280626758458,0.76,0.193,0,"17","Ly6a"
0,2.27761101056274,0.841,0.274,0,"17","Tapbp"
0,3.78066477431842,0.627,0.061,0,"17","Tor3a"
0,3.87739706907127,0.617,0.051,0,"17","Gbp3"
0,2.08855346615357,0.772,0.207,0,"17","Skap2"
0,2.16246719043963,0.957,0.393,0,"17","Psme1"
0,2.11249248129717,0.951,0.387,0,"17","Sat1"
0,2.00985388305462,0.973,0.411,0,"17","Arpc1b"
0,2.34491992435165,0.682,0.12,0,"17","Gngt2"
0,2.55387096055652,0.66,0.102,0,"17","Napsa"
0,2.76962560512377,0.66,0.105,0,"17","Plekho1"
0,1.06438516047857,0.856,0.301,0,"17","Arhgdib"
0,2.60818375457143,0.686,0.132,0,"17","Prkcd"
0,2.84754927803295,0.72,0.166,0,"17","Trafd1"
0,1.66376695145691,0.905,0.352,0,"17","Msn"
0,2.08056383128496,0.68,0.13,0,"17","Arhgap30"
0,5.3609672805794,0.569,0.02,0,"17","Oasl1"
0,2.45940551869563,0.635,0.091,0,"17","Il2rg"
0,2.76732623177289,0.635,0.092,0,"17","Plekho2"
0,1.7758279397957,0.897,0.354,0,"17","Rap1b"
0,4.23264850271494,0.598,0.055,0,"17","Usp18"
0,1.45221439747613,0.812,0.27,0,"17","Ptpn18"
0,1.88463718172551,0.858,0.318,0,"17","Pim1"
0,2.46876496524203,0.636,0.097,0,"17","Ncf4"
0,2.57966404899743,0.586,0.047,0,"17","Ccl5"
0,2.20011510793232,0.831,0.293,0,"17","Tor1aip1"
0,2.82018489145401,0.618,0.081,0,"17","Apobec1"
0,2.24528385268031,0.895,0.359,0,"17","Psme2"
0,1.66180562351423,0.812,0.279,0,"17","Vim"
0,2.46631913693665,0.692,0.159,0,"17","Syngr2"
0,1.72754196337819,0.79,0.258,0,"17","Abracl"
0,4.75800338994657,0.555,0.024,0,"17","Oas3"
0,2.64840201584641,0.66,0.133,0,"17","Ifi35"
0,3.74153737276226,0.575,0.048,0,"17","Slfn8"
0,3.84874386609625,0.601,0.075,0,"17","Isg20"
0,1.78138794851147,0.713,0.19,0,"17","Rel"
0,2.5400184078828,0.649,0.127,0,"17","Tent5a"
0,2.45475832784449,0.627,0.107,0,"17","Sirpa"
0,2.26550652397758,0.719,0.199,0,"17","Clic4"
0,1.5741018138802,0.814,0.294,0,"17","Crip1"
0,2.64278695262029,0.604,0.085,0,"17","AI662270"
0,4.68129086984853,0.54,0.023,0,"17","Ifi206"
0,1.71295342476521,0.727,0.21,0,"17","Ehd4"
0,3.21036046438444,0.61,0.093,0,"17","Stat2"
0,4.7963910248142,0.548,0.032,0,"17","Il1rn"
0,3.46296745628967,0.561,0.046,0,"17","Trim30d"
0,1.29744618578756,0.698,0.184,0,"17","Gmfg"
0,2.84465166237618,0.583,0.073,0,"17","BC028528"
0,2.17108173578974,0.594,0.084,0,"17","Ccl6"
0,2.50668644348457,0.621,0.113,0,"17","Bcl2a1b"
0,3.6327310126908,0.548,0.041,0,"17","Lrrc25"
0,2.85681400972827,0.562,0.058,0,"17","Fgr"
0,2.69818936197489,0.646,0.143,0,"17","Zyx"
0,3.79151086579738,0.552,0.049,0,"17","Herc6"
0,1.9718016883179,0.604,0.101,0,"17","Cd83"
0,1.94288444964024,0.629,0.127,0,"17","Rgs10"
0,1.76280106479341,0.735,0.234,0,"17","Rgs2"
0,2.97811745970071,0.595,0.095,0,"17","Slc29a3"
0,2.10862065110578,0.621,0.121,0,"17","Fermt3"
0,0.336566446173183,0.897,0.398,0,"17","S100a6"
0,1.96170251210127,0.701,0.203,0,"17","Pycard"
0,1.551208788535,0.72,0.223,0,"17","Clec2d"
0,1.30436571114983,0.77,0.273,0,"17","Shisa5"
0,2.42251866299472,0.828,0.331,0,"17","Cdkn1a"
0,2.49113594157933,0.637,0.141,0,"17","Nmi"
0,2.11529643213539,0.752,0.257,0,"17","Sppl2a"
0,2.51394436661221,0.626,0.131,0,"17","Samd9l"
0,1.43524620041951,0.862,0.367,0,"17","Vamp8"
0,5.31610636871204,0.509,0.015,0,"17","Slamf8"
0,1.72670293446712,0.695,0.202,0,"17","Lsp1"
0,2.97033358969078,0.603,0.111,0,"17","Znfx1"
0,2.49192280461824,0.661,0.169,0,"17","Gna13"
0,2.62302648920363,0.75,0.259,0,"17","Lgmn"
0,3.39872959820733,0.586,0.095,0,"17","Daxx"
0,4.92698676135153,0.509,0.019,0,"17","Cd40"
0,2.74636499271619,1,0.511,0,"17","B2m"
0,2.88526767819111,0.569,0.08,0,"17","Runx3"
0,3.31186138165745,0.539,0.051,0,"17","Ptafr"
0,2.29647982043184,0.998,0.51,0,"17","H2-K1"
0,4.23473351950447,0.53,0.044,0,"17","Ass1"
0,1.42907988088351,0.912,0.427,0,"17","Arpc5"
0,3.34434200978956,0.537,0.052,0,"17","Igtp"
0,1.83654670450186,0.958,0.473,0,"17","Gpx1"
0,1.27329995850709,0.82,0.335,0,"17","Cotl1"
0,4.30785693229551,0.518,0.034,0,"17","Gbp5"
0,1.64597891714198,0.612,0.128,0,"17","Selplg"
0,2.38508366347346,0.621,0.139,0,"17","Mapkapk2"
0,2.91025881858779,0.575,0.093,0,"17","Pla2g7"
0,3.22535526968411,0.542,0.061,0,"17","Lacc1"
0,1.7714286415304,0.995,0.515,0,"17","Ly6e"
0,2.5794363863058,0.624,0.144,0,"17","Bach1"
0,1.24972714489909,0.93,0.452,0,"17","Zfp36"
0,3.27071492092719,0.532,0.054,0,"17","Nfkbie"
0,1.71191258547589,0.622,0.144,0,"17","Apbb1ip"
0,2.42335413107477,0.641,0.163,0,"17","Nampt"
0,2.74564965760507,0.591,0.113,0,"17","Dtx3l"
0,2.67831607145394,0.608,0.13,0,"17","Eif2ak2"
0,1.08510219771691,0.946,0.468,0,"17","Gnai2"
0,3.92888405066553,0.515,0.038,0,"17","Tmem106a"
0,1.68381081119541,0.813,0.336,0,"17","Grb2"
0,2.51765541006778,0.553,0.077,0,"17","Igsf6"
0,1.99508982675593,0.557,0.081,0,"17","Ccrl2"
0,2.09680397232479,0.952,0.476,0,"17","Capza2"
0,1.94796907026103,0.638,0.162,0,"17","Litaf"
0,2.77963895299325,0.569,0.094,0,"17","Myd88"
0,2.23611223470101,0.621,0.147,0,"17","Morc3"
0,2.99561375946798,0.532,0.06,0,"17","Lair1"
0,1.77045003999003,0.699,0.227,0,"17","Asah1"
0,1.80741644714332,0.602,0.13,0,"17","Filip1l"
0,1.81015206454915,0.679,0.208,0,"17","Cyfip1"
0,2.56972132761176,0.59,0.119,0,"17","Ogfr"
0,3.06459816653559,0.506,0.036,0,"17","Klrk1"
0,1.307149542662,0.833,0.364,0,"17","Marcks"
0,3.20623797256266,0.538,0.071,0,"17","Casp4"
0,2.07719825765927,0.572,0.106,0,"17","Cd48"
0,5.41592138175264,0.481,0.015,0,"17","Phf11a"
0,2.60291720378695,0.548,0.083,0,"17","C1qb"
0,2.73068445562267,0.538,0.073,0,"17","Lcp2"
0,1.85250739783451,0.639,0.174,0,"17","Apobec3"
0,1.62277425339287,0.965,0.5,0,"17","Mcl1"
0,2.31546846785808,0.998,0.533,0,"17","H2-D1"
0,3.26470699391216,0.623,0.158,0,"17","Ifit1"
0,2.50676382621293,0.558,0.094,0,"17","Clec12a"
0,0.695268323495539,0.667,0.203,0,"17","Rac2"
0,1.45630723481127,0.864,0.401,0,"17","Rac1"
0,2.85802035054758,0.528,0.066,0,"17","AB124611"
0,0.610333852912788,0.817,0.355,0,"17","Atf3"
0,2.57004799834667,0.596,0.134,0,"17","Rnf19b"
0,3.41728524738195,0.5,0.039,0,"17","Adap2"
0,1.90620002815984,0.64,0.179,0,"17","Ifngr2"
0,2.83546699992104,0.522,0.062,0,"17","Lat2"
0,3.06605816114001,0.517,0.057,0,"17","Cyp4f18"
0,2.67328096717042,0.533,0.073,0,"17","Nrros"
0,1.45681600052936,0.891,0.433,0,"17","Tln1"
0,1.38351508725458,0.763,0.305,0,"17","Jpt1"
0,2.2901841893882,0.563,0.105,0,"17","Otulinl"
0,3.33572747254534,0.508,0.051,0,"17","Casp1"
0,1.84809536353172,0.638,0.181,0,"17","Rab8b"
0,1.75080138744657,0.575,0.119,0,"17","Neurl3"
0,1.15228503118114,0.813,0.357,0,"17","Ostf1"
0,1.85569853577026,0.676,0.221,0,"17","Snx5"
0,4.26947306524753,0.484,0.029,0,"17","Dhx58"
0,2.65952356129007,0.556,0.102,0,"17","Parp9"
0,3.21184763919306,0.526,0.072,0,"17","Parp12"
0,1.85440867323634,0.965,0.511,0,"17","Actr3"
0,1.70122726023173,0.578,0.124,0,"17","Gpsm3"
0,2.32380087279449,0.622,0.169,0,"17","Capg"
0,2.27507686585004,0.584,0.131,0,"17","Trim25"
0,1.67071876870495,0.754,0.302,0,"17","Esd"
0,1.97195720157007,0.594,0.142,0,"17","Csrnp1"
0,2.84372072690461,0.509,0.059,0,"17","March1"
0,3.03709142696221,0.507,0.057,0,"17","Ccl9"
0,3.88426435815763,0.479,0.029,0,"17","Klra2"
0,1.0993084047558,0.863,0.415,0,"17","Gnb2"
0,1.66894154152038,0.667,0.223,0,"17","Mob1a"
0,3.0285528697967,0.545,0.102,0,"17","Plin2"
0,3.13958730642827,0.495,0.052,0,"17","Gsdmd"
0,1.77438098925899,0.645,0.203,0,"17","Irf1"
0,2.49217519381441,0.514,0.072,0,"17","Cd300a"
0,1.23336779018236,0.923,0.482,0,"17","Nme2"
0,2.54868286961785,0.527,0.087,0,"17","Casp8"
0,1.31835460614148,0.787,0.347,0,"17","Arhgdia"
0,2.62300418474537,0.508,0.068,0,"17","Tnfrsf1b"
0,1.56429323043441,0.623,0.183,0,"17","Cmtm7"
0,1.79114578201494,0.538,0.1,0,"17","Itgam"
0,3.12230128303636,0.478,0.041,0,"17","Cd300lf"
0,3.57334366055583,0.498,0.061,0,"17","Cd274"
0,3.34782196771172,0.48,0.044,0,"17","Ccl2"
0,1.63146537586958,0.954,0.518,0,"17","Rrbp1"
0,1.6875283970336,0.714,0.278,0,"17","Resf1"
0,4.04033613737283,0.469,0.033,0,"17","Gpr141"
0,1.50463662467811,0.856,0.421,0,"17","Actr2"
0,2.99989094180762,0.495,0.061,0,"17","Traf1"
0,3.47513051322994,0.477,0.043,0,"17","Rasa4"
0,1.93614856965402,0.808,0.375,0,"17","Ptpn1"
0,2.12461781327153,0.562,0.129,0,"17","Necap2"
0,1.85833339474113,0.551,0.119,0,"17","Dock10"
0,1.33974562663328,0.73,0.298,0,"17","Tagln2"
0,3.07555389454469,0.493,0.061,0,"17","Tmem173"
0,2.83672836199351,0.523,0.094,0,"17","Tep1"
0,2.7574707479715,0.495,0.066,0,"17","H2-M3"
0,1.75307110738501,0.697,0.268,0,"17","Rab5c"
0,6.03246144222885,0.437,0.009,0,"17","Cxcl9"
0,1.58233901209952,0.862,0.434,0,"17","Ifitm2"
0,2.00549331922341,0.57,0.142,0,"17","Itga4"
0,2.08933881965993,0.583,0.155,0,"17","Sema4d"
0,2.65812577091819,0.58,0.152,0,"17","Cndp2"
0,3.94472624880065,0.453,0.026,0,"17","Gpr35"
0,2.24093526872326,0.506,0.079,0,"17","C1qc"
0,1.09480834245584,0.838,0.412,0,"17","Atp6v0e"
0,1.56106875651306,0.589,0.163,0,"17","Cd14"
0,1.41471270239425,0.916,0.491,0,"17","Tpm3"
0,1.02823127595278,0.799,0.374,0,"17","Reep5"
0,1.1454821337466,0.82,0.395,0,"17","Klf6"
0,3.36478619346664,0.475,0.051,0,"17","Gch1"
0,2.58471554301938,0.501,0.078,0,"17","Axl"
0,2.93936838097232,0.472,0.049,0,"17","Cd180"
0,1.47922823390802,0.608,0.186,0,"17","Man2b1"
0,2.57678354482276,0.487,0.066,0,"17","Iigp1"
0,2.78466664420668,0.509,0.089,0,"17","Anxa4"
0,2.89008468083911,0.469,0.049,0,"17","Osm"
0,3.21253583248691,0.479,0.059,0,"17","C3"
0,2.47811801312287,0.555,0.137,0,"17","Ddx58"
0,2.26278453549569,0.498,0.08,0,"17","Nckap1l"
0,1.54782582890784,0.589,0.171,0,"17","Trib1"
0,2.26381863719451,0.554,0.137,0,"17","Metrnl"
0,2.8657910046234,0.485,0.068,0,"17","Tcirg1"
0,1.90675461691616,0.554,0.138,0,"17","Arl4c"
0,0.385712072113531,0.832,0.416,0,"17","Apoe"
0,1.51164700236297,0.579,0.163,0,"17","Grk2"
0,1.80477579504339,0.57,0.155,0,"17","Taok3"
0,1.24378927092778,0.533,0.119,0,"17","Ncf1"
0,4.10788000000205,0.458,0.045,0,"17","AA467197"
0,1.88165564416002,0.558,0.145,0,"17","Tnfrsf1a"
0,3.4184305964796,0.448,0.035,0,"17","Gm6377"
0,2.58745652897397,0.477,0.064,0,"17","Vav1"
0,1.52116921742472,0.903,0.491,0,"17","Sh3glb1"
0,1.90954040084056,0.603,0.191,0,"17","Tmem219"
0,1.02626728401381,0.591,0.179,0,"17","Hexb"
0,1.40212614129222,0.811,0.4,0,"17","Rap1a"
0,2.4999906800334,0.509,0.099,0,"17","Mvp"
0,1.40283255850486,0.679,0.269,0,"17","Ifnar2"
0,3.55735721485339,0.442,0.033,0,"17","Clec4a1"
0,1.90771686534885,0.579,0.171,0,"17","Gns"
0,4.12560031868791,0.429,0.023,0,"17","Gm21188"
0,3.88629622517979,0.436,0.031,0,"17","Ifit3b"
0,3.28157945805106,0.448,0.044,0,"17","Mcub"
0,1.79538529062722,0.62,0.216,0,"17","Usp25"
0,2.40746350142274,0.472,0.069,0,"17","Rnase6"
0,3.1214588757923,0.452,0.05,0,"17","Slamf9"
0,3.54394090479232,0.439,0.037,0,"17","I830077J02Rik"
0,2.38141066841919,0.504,0.102,0,"17","Acer3"
0,1.62842407715364,0.642,0.241,0,"17","Scamp2"
0,2.7875698384352,0.484,0.085,0,"17","Dck"
0,1.99547634326707,0.48,0.081,0,"17","Gpr65"
0,1.54028764215438,0.541,0.143,0,"17","Cytip"
0,2.31687214615836,0.468,0.07,0,"17","Tlr2"
0,1.11452226256522,0.671,0.274,0,"17","Socs3"
0,1.29660366013457,0.686,0.29,0,"17","Ctsa"
0,1.88845279758004,0.554,0.158,0,"17","Mxd1"
0,1.23894389227329,0.873,0.478,0,"17","Capzb"
0,1.6240562091194,0.548,0.153,0,"17","Csk"
0,2.62273749845809,0.467,0.072,0,"17","Glrx"
0,2.28554347947386,0.495,0.1,0,"17","Fam111a"
0,1.26566485175027,0.558,0.164,0,"17","Baz1a"
0,2.28780005757999,0.486,0.092,0,"17","H2-Q4"
0,2.52388506731963,0.494,0.1,0,"17","Rap2c"
0,3.62048789889606,0.434,0.042,0,"17","Ube2l6"
0,3.1345155153629,0.444,0.052,0,"17","Gatm"
0,2.246519064602,0.496,0.104,0,"17","Rab43"
0,1.44395220391258,0.918,0.526,0,"17","Ucp2"
0,1.90207903796974,0.592,0.2,0,"17","N4bp1"
0,2.78145513896898,0.44,0.049,0,"17","C3ar1"
0,1.50363996427426,0.517,0.126,0,"17","Dock2"
0,1.57250583019815,0.687,0.298,0,"17","M6pr"
0,1.77166580604991,0.902,0.513,0,"17","Chmp4b"
0,6.11735867797381,0.398,0.009,0,"17","Ly6i"
0,2.18005185792516,0.552,0.164,0,"17","Zup1"
0,4.50630987775825,0.415,0.027,0,"17","Il18bp"
0,1.40170395399859,0.837,0.449,0,"17","Pitpna"
0,1.95448343042111,0.458,0.072,0,"17","Ms4a7"
0,3.54207224941768,0.421,0.036,0,"17","Rab7b"
0,3.29146427998212,0.421,0.037,0,"17","Gbp4"
0,1.52571591096748,0.627,0.244,0,"17","Cnih4"
0,2.41292151505716,0.466,0.083,0,"17","Scpep1"
0,2.47080917204703,0.445,0.063,0,"17","Tnfaip8l2"
0,1.34912014882442,0.639,0.257,0,"17","Tmed5"
0,1.97001306181438,0.509,0.127,0,"17","Twf2"
0,2.7330734028163,0.455,0.074,0,"17","Cd72"
0,2.34178540313654,0.463,0.082,0,"17","C1qa"
0,4.17109293387887,0.404,0.023,0,"17","Msr1"
0,2.88493477806614,0.441,0.061,0,"17","Cers6"
0,1.13640007881031,0.643,0.263,0,"17","Cap1"
0,3.37730134870594,0.416,0.036,0,"17","Tifab"
0,0.801905194942341,0.596,0.217,0,"17","Kctd12"
0,2.25717416009421,0.472,0.094,0,"17","Rgs1"
0,2.15810846585331,0.453,0.075,0,"17","Myo1f"
0,2.44290564769062,0.474,0.096,0,"17","Xdh"
0,1.37660410457214,0.674,0.297,0,"17","Cdk2ap2"
0,2.84422675493498,0.447,0.07,0,"17","Il4ra"
0,2.06543470962363,0.637,0.26,0,"17","March5"
0,1.28640147872048,0.82,0.443,0,"17","Lamp2"
0,1.65315700647706,0.482,0.106,0,"17","Inpp5d"
0,1.68222582897065,0.869,0.493,0,"17","Cebpb"
