"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Megf9",0.0526945076444879,0.649799387638606,0.8,0.6,1
"Ptprcap",0.0526951648319197,0.480123243849114,0.8,0.5,1
"Caprin1",0.0528486890712397,0.486028920539884,1,0.9,1
"Capn1",0.0528726584075814,0.450527647070965,0.9,0.9,1
"Abcf2",0.0528945658552947,0.52505787120244,1,0.9,1
"Scrib",0.0529515634650781,0.468098070124234,0.9,0.8,1
"Idnk",0.0529741719216007,-0.510731350533853,1,1,1
"Crkl",0.0530167760402926,0.552393460175513,1,0.9,1
"Trim33",0.0531631286862262,-0.133268831912666,1,0.9,1
"Srd5a3",0.0532593319829638,0.366115226573947,0.9,0.9,1
"Ptpn4",0.053259685552014,0.711816413650832,1,0.8,1
"Mtg2",0.0533070686611119,0.311942673552542,0.9,0.9,1
"Bgn",0.0533582189357516,0.337794286968836,0.9,0.6,1
"Ogt",0.053403916567102,-0.172082304334474,1,0.9,1
"Ralgapa1",0.0534107427367286,0.35572682029594,0.9,0.9,1
"Rasa1",0.0535320025151373,0.473298355851118,1,0.9,1
"Zfp654",0.0537676461788063,0.629363486692218,1,0.9,1
"Etnk1",0.0538746106685747,0.472315240010452,1,0.9,1
"Nptn",0.0539076982714354,-0.21340982097049,0.9,0.9,1
"Gstm2",0.0540111228981158,0.56920739252659,0.5,0.5,1
"Txnrd1",0.0540607175496144,-0.306375752804911,1,0.9,1
"Parvg",0.0541193501715003,0.530787978004082,1,0.9,1
"Nrxn1",0.0541609647746944,0.490795164293957,0.8,0.4,1
"Aars",0.0541653055158545,0.419165637302822,1,0.9,1
"Cyb5r4",0.0543380468576181,0.379750061751488,1,0.9,1
"Mlh3",0.0544593673732184,0.427402443290112,0.9,0.9,1
"Stat6",0.0545340195750225,0.497574413502941,1,0.9,1
"Crlf2",0.0546347258671119,0.373746524775657,1,0.9,1
"Zbtb18",0.0546993048541003,0.40565284505375,0.9,0.9,1
"Clybl",0.0548216746658887,0.397991595609065,0.9,0.8,1
"Ptdss1",0.0548380719906691,0.502133251753848,0.9,0.9,1
"Mfsd12",0.0549438655845567,0.443910775405449,0.9,0.9,1
"Syt1",0.0549986907980115,0.340176998707126,0.6,0.1,1
"Tmem14a",0.0552390995889473,0.303931350957196,0.8,0.8,1
"March6",0.0553357545932439,0.344867129285431,0.9,0.9,1
"Nat8f1",0.0553998152530906,0.385487683593085,0.6,0.2,1
"Kxd1",0.0554283848740132,0.379082232158455,1,0.9,1
"Ttc1",0.0554419953468617,0.354745174144476,0.9,0.9,1
"Ccdc86",0.0554930454389508,0.397078481160426,0.9,0.9,1
"Gdf15",0.0555143717031309,-2.04630380041547,0.8,0.9,1
"Pax6",0.0557020444797051,0.452035744757652,0.4,0,1
"Mars",0.0557326459241995,0.369106269567441,0.9,0.9,1
"Myh10",0.0557403917288784,0.423270640920127,0.9,0.9,1
"Casp7",0.0557544461071656,0.326277499063278,0.9,0.9,1
"Nck1",0.0557606765516284,0.589353948375225,1,0.9,1
"Il25",0.0559232561476904,0.597411908396879,0.3,0.3,1
"Ptpn23",0.0560002223408808,0.533309597025669,0.9,0.9,1
"Acap2",0.0560585586693191,0.328568231740605,1,0.9,1
"Eif4g1",0.0560930299267201,0.625715251894154,1,0.9,1
"Ap1s2",0.0561039055576072,0.40039361901676,1,0.9,1
"Arf4",0.0561446294844946,-0.106116567058975,1,0.9,1
"Cdip1",0.0561534490851366,0.577120713709695,1,0.9,1
"Igsf9",0.0561647341548639,0.619639197859214,1,0.9,1
"Nosip",0.0561752238016636,-0.981122839288773,0.9,1,1
"Nsun6",0.0561867281896285,0.392334364661584,0.9,0.9,1
"Sfpq",0.0563048715631267,-0.060170201614036,1,0.9,1
"Aldh3a2",0.0563378961453338,0.488684169494105,1,0.9,1
"Hira",0.0563506101307242,0.697044847722823,1,0.8,1
"Adsl",0.0564536052476628,0.593372616529819,0.9,0.9,1
"Psmd2",0.056554841929327,0.446484905392618,1,0.9,1
"Cfl2",0.0566685937948799,0.403315467138324,1,0.9,1
"Rars",0.0567430420733346,0.370079228738593,0.9,0.9,1
"Hilpda",0.0568733723229933,-0.319649145044156,0.9,0.9,1
"Lig3",0.0569101108432057,0.426347364003264,0.9,0.8,1
"Prc1",0.0569353405615304,0.483229220651829,0.8,0.3,1
"Golga4",0.0569560900590312,-0.447837705116216,1,1,1
"Gm12216",0.0569626338098338,0.390983627742279,0.8,0.8,1
"Rfc1",0.0569629367683642,0.327216669700203,1,0.9,1
"Rc3h2",0.0570196562767142,0.681242472881381,1,0.9,1
"Cenpf",0.0570397681652299,0.437214664143592,0.7,0.4,1
"Nsfl1c",0.0570535885780762,0.309903554642881,1,0.9,1
"Pfdn6",0.0572116284379216,0.356550749583201,1,0.9,1
"Pdgfb",0.0572276100159341,-0.0615341911261199,1,1,1
"Wdr89",0.0572413825563202,0.40270506614861,1,0.9,1
"Dcp2",0.0573256615855525,0.345350280421182,0.9,0.9,1
"Eif2b5",0.0573470760932839,0.262039709638234,0.9,0.9,1
"Toe1",0.0574637110460513,0.423162862775612,0.9,0.9,1
"Cenpm",0.0575210236583788,0.293010884615381,0.7,0.4,1
"Slc17a6",0.0575536862174249,0.942774251593981,0.4,0.1,1
"A630001G21Rik",0.0576847119140799,0.452307730043405,1,0.9,1
"Med13",0.0577620793190131,0.519326755387065,1,0.9,1
"Msl2",0.0578252469949746,0.357066531508515,0.9,0.9,1
"Snhg5",0.0580260976764157,0.366234040731668,0.8,0.9,1
"Foxo4",0.0581131631017289,0.617142213493059,0.9,0.8,1
"Pdap1",0.0581360680403886,0.335837292108217,1,0.9,1
"Zc3h11a",0.0581383491128801,0.387213478017813,0.9,0.6,1
"Irgm2",0.0581443332323557,0.403399633181365,0.9,0.9,1
"Gorasp2",0.0582416802254401,0.360290534616677,0.9,0.9,1
"Lhx2",0.0583166769890313,0.451360065975204,0.5,0.1,1
"Atp1b1",0.0584751106524294,0.458608661315104,1,1,1
"Slc39a10",0.0585156433044545,0.311344175326926,0.9,0.9,1
"Lcn11",0.0585441381264371,-1.05953987205445,0.7,0.8,1
"Dnaaf2",0.0586432954965088,0.378368307426174,0.8,0.9,1
"Wdfy1",0.0586527640794791,0.425005505521085,0.9,0.9,1
"Rnf111",0.0587459505942494,0.615252625839465,1,0.9,1
"Ddx54",0.0587534995442321,0.305799229209482,1,0.9,1
"Mrpl21",0.0587859134320015,0.379939271632605,1,0.9,1
"Cd81",0.0589224814617771,-0.329671447535717,1,1,1
"Gba",0.0589264016160779,0.447153375272408,0.9,0.9,1
"Mgat1",0.0589496817325304,0.647009216535141,1,0.9,1
"Cdkl2",0.0589553777513917,0.407838834521872,0.4,0.3,1
"Kdm2a",0.0590003665291955,-0.820919865599662,1,1,1
"Cox4i2",0.059005780117157,0.386961748739286,0.6,0.4,1
"Uchl5",0.0590431218517142,0.294390403502672,0.9,0.9,1
"Phtf1",0.0591285674738988,0.505034887526212,0.9,0.8,1
"Rbck1",0.0592160107754484,0.343782431914493,0.9,0.9,1
"Upf3a",0.0592392744539837,0.335306622525148,0.9,0.9,1
"Zhx1",0.0592956984992355,0.410935388789923,0.9,0.9,1
"Eif2b4",0.0595287674283285,0.375472763446404,0.9,0.9,1
"Hat1",0.0596419001751595,0.35075351879111,1,0.9,1
"Gm13648",0.0597416680780288,0.480565470615092,0.3,0.1,1
"Zfp637",0.0598172984406024,0.407538814528064,0.9,0.9,1
"Mvb12b",0.0598200438172534,0.390549046140463,1,0.9,1
"Taf4",0.0598678602820966,0.380047425357096,0.9,0.9,1
"Atrx",0.0599171444315736,0.327885811747885,1,0.9,1
"Ccdc157",0.0599185173075492,0.471598973210117,0.6,0.4,1
"Oaz2",0.0600093356989662,0.347534850859733,0.9,0.9,1
"Hras",0.060025924452218,0.360771431827634,0.9,0.9,1
"Sf3a1",0.0601896739086788,0.414352004101191,1,0.9,1
"Surf6",0.0602472971509633,0.924364112775432,1,0.9,1
"Cdc42ep3",0.0602505299059247,-0.345111817323124,0.9,0.9,1
"Irf2bp1",0.0603520686000066,0.338175673518462,0.9,0.9,1
"Alg2",0.0604514859490582,0.440583259897168,0.9,0.9,1
"Tfip11",0.0605241035610457,0.535043820284205,0.9,0.9,1
"Zmynd19",0.0607001877746229,0.394658257360716,0.9,0.9,1
"Hist3h2ba",0.0607042260216247,0.417705561429119,0.9,0.6,1
"Fads1",0.060758576280996,0.414083927525991,0.9,0.9,1
"Naip6",0.0607658634829306,0.575054365774669,0.9,0.9,1
"Nup153",0.0607738869965961,0.369170129987927,0.9,0.9,1
"Plscr1",0.0609860020721457,-0.364720885658941,0.8,0.9,1
"Tsr1",0.0610479931201668,0.428740938369917,0.9,0.8,1
"Ifi214",0.0611699878956382,0.393817492242145,0.9,0.8,1
"Gnptab",0.0612050809039344,0.39297446710895,0.9,0.9,1
"Myo18a",0.0612366832151621,0.70143649058554,1,0.9,1
"Pycard",0.0612410660905354,0.329806610329239,1,0.9,1
"Pdik1l",0.0612504671770193,0.396634635645379,0.8,0.9,1
"Hdc",0.0612776271565127,0.539257541958023,0.9,0.7,1
"Dock3",0.0614138573980102,0.341972125455984,0.5,0.1,1
"Srsf1",0.06149263578851,0.466144154232686,1,0.9,1
"Mrps10",0.0616023307526745,0.322548369287174,0.9,0.9,1
"Ift172",0.0617883002674583,0.592409907381429,1,0.9,1
"Cd300a",0.0618057487849428,-0.79406165046047,0.9,1,1
"Alkbh2",0.0618972836491971,0.522866863312281,1,0.9,1
"BE692007",0.0618985762218823,0.441775115076152,0.9,0.8,1
"Ccp110",0.0619117598652101,0.520203538207057,0.7,0.8,1
"Exo5",0.0619723793338577,0.332786647369912,0.8,0.7,1
"Cdc16",0.0621630579300431,0.572266851645391,1,0.9,1
"Ccdc189",0.0621786467905902,0.315908963718153,0.8,0.2,1
"Surf4",0.0621933886336364,0.357609617734124,1,0.9,1
"Ube2n",0.0622020192978691,-0.061744393361253,1,0.9,1
"Mpv17",0.0622797336905305,-0.0979644245637252,1,0.9,1
"Capn7",0.0624011864448505,0.440951299917967,0.9,0.9,1
"Inpp5b",0.0624486343825518,0.61807125731898,1,0.9,1
"Rangap1",0.062452119140028,0.321901074001695,0.9,0.9,1
"Cyp4f13",0.0624599976482469,0.503334547122583,0.9,0.9,1
"Slc1a2",0.0625486792039866,0.466589282554556,0.7,0.3,1
"Cntd1",0.0626518285581666,0.273726734940006,0.8,0.3,1
"Rab11fip4",0.0627001066862763,0.390354255520943,0.5,0.3,1
"Araf",0.0628734585064077,0.508399843704043,1,0.9,1
"Ddr2",0.0629369594369757,0.294960476234813,0.7,0.2,1
"Bub3",0.062986560430039,-0.142681302181418,1,0.9,1
"5730403I07Rik",0.0630028195684736,0.377705462314356,0.5,0,1
"Xxylt1",0.0631739930836866,0.652878800082194,1,0.9,1
"Mfap3l",0.0632439099131508,0.493516622430628,0.5,0.2,1
"Vps36",0.0632640253842824,-0.818486022952453,1,1,1
"Postn",0.0632700546816017,0.416348484977306,0.7,0.3,1
"5033406O09Rik",0.063274008973042,0.630768833357033,0.8,0.3,1
"Cxcr4",0.0634092078705207,-1.28294514913212,0.9,1,1
"Timm8b",0.0634093370537571,-0.196102912079397,1,0.9,1
"Ssr2",0.0634302440108647,0.245347407302254,1,0.9,1
"Mcmbp",0.0634883139072072,0.264992782427786,0.9,0.9,1
"Dmtn",0.0635222988841718,0.443570298970685,0.4,0.1,1
"Cnot1",0.0635948003415713,0.321555644339052,0.9,0.9,1
"Pum2",0.0637420311923137,-0.803544622730861,1,1,1
"Mical1",0.0637791903141873,0.352302577624606,0.9,0.9,1
"Cers4",0.0638450220847034,0.424236176298496,0.8,0.8,1
"E530011L22Rik",0.0639127239807096,0.371529557002769,0.8,0.9,1
"Fbxo9",0.0639320625594283,-1.68284869688643,0.9,1,1
"Hsd17b12",0.0639367982976284,0.347702526062108,1,0.9,1
"Ubxn1",0.0639423509513002,-0.206904463882073,0.9,0.9,1
"Tmem170",0.0640267907148601,0.322787515611652,0.7,0.4,1
"Sparc",0.0640300525307537,0.636366675711249,0.9,0.9,1
"Rpl9-ps6",0.0640824951681834,0.306673576291355,0.9,0.9,1
"Tapt1",0.064119836884349,0.657522520375376,0.8,0.9,1
"Mtfr1",0.0642338421722229,0.385333000256511,0.9,0.7,1
"Unkl",0.0642899028498801,0.67334835658777,1,0.9,1
"Ano2",0.0642903706195839,0.354961467360636,0.5,0.1,1
"Dnmt1",0.0643249607215311,0.476417885957774,1,0.9,1
"Washc5",0.0643442790082374,0.56569338215602,1,0.9,1
"1600014C10Rik",0.0643509464463248,0.449855649454773,1,0.9,1
"Cfap298",0.064363185923566,0.527888327150866,0.6,0.8,1
"Mcm3",0.0645457824306485,0.380021994427783,1,0.9,1
"Tmem243",0.0646215615916678,-0.284214837287866,0.9,0.9,1
"Ap1m1",0.0646397034789477,0.781081790887795,1,0.9,1
"Tpm2",0.0646610601366251,0.682511863794862,0.8,0.8,1
"Rnf123",0.0648607327822439,0.648603488875881,1,0.8,1
"Plaa",0.0648905322438505,0.499266890358423,1,0.9,1
"Slc25a16",0.0649428929150073,0.439073201462707,0.9,0.9,1
"Alkbh8",0.065007109703366,0.395435315224149,0.9,0.8,1
"E2f6",0.065028123277771,0.377113988046136,0.9,0.9,1
"Pelp1",0.0654492351539005,0.439202633671483,0.9,0.9,1
"Cdca8",0.0654508365588661,0.371718860331698,0.8,0.7,1
"Sufu",0.0654901697312157,0.681665731203446,1,0.8,1
"Gm26510",0.0655597576631842,0.433124939754741,0.9,0.8,1
"Tmem184b",0.0656149996989996,0.429623801422314,0.9,0.9,1
"Rgs6",0.0656223833202652,0.419566987426904,0.4,0.2,1
"Mitf",0.0656559603239901,0.594418128894532,1,0.9,1
"Scand1",0.0656608665530055,-0.0319692318201479,1,1,1
"Tyms",0.0656701883228021,0.362917509331878,0.8,0.8,1
"Ypel4",0.0657206688759486,0.47636743990301,0.3,0.1,1
"Tssc4",0.0657282290800336,0.304190875551868,0.9,0.9,1
"Snhg20",0.0658188532753426,0.578444084870872,1,0.9,1
"mt-Co2",0.0658228992557834,-0.0220113507002777,1,1,1
"2310033P09Rik",0.0658237880140565,0.37721378798442,1,0.9,1
"Jak2",0.065900114451533,0.487852426544315,0.9,0.9,1
"Acvrl1",0.0659278100615987,0.391990925080114,1,0.9,1
"Itga9",0.0659739821550223,0.495607992958069,1,0.9,1
"Cmtm7",0.0659873546341541,0.399872297861681,1,0.9,1
"Marcks",0.0661729584872484,-0.0581367580117305,1,1,1
"Pes1",0.0662152823200378,0.561957906156925,1,0.9,1
"Chrac1",0.06630585916625,-0.244914176902306,1,1,1
"Fam92b",0.0664674051630118,0.343150746975895,0.6,0.1,1
"Stimate",0.0665624156845149,0.476338217329432,0.9,0.9,1
"Gap43",0.0666334826030313,0.490730006202702,0.3,0.3,1
"Efna5",0.0667145201760952,0.471784691110412,0.4,0.2,1
"Sugp2",0.0667253071054357,0.55050959258421,1,0.9,1
"Senp5",0.0668251181670893,0.419265953883324,0.9,0.9,1
"Rab6b",0.0669408872550275,0.394356694265529,0.9,0.9,1
"Agps",0.0669952211326408,0.453978855268764,1,0.9,1
"2310057M21Rik",0.0670162495658435,0.520412415826466,1,0.9,1
"Impa2",0.0670642165508542,0.365261348419424,0.9,0.9,1
"Trmt6",0.0671139828928469,0.416436463068657,0.9,0.9,1
"Zmat1",0.0671818853238491,0.492103263511119,0.9,0.9,1
"Ercc3",0.0672433386112285,0.447262534676406,1,0.9,1
"Arhgap15",0.0672996624141716,0.504160359820282,1,0.9,1
"Rad51b",0.0673325518147416,0.329177102616789,0.8,0.9,1
"Nop53",0.0675086438708099,0.292383971412479,0.9,0.9,1
"Sla",0.0675114465186461,0.507937960532876,1,0.9,1
"Zbtb12",0.0675259444636249,0.419378078622205,0.9,0.9,1
"Oasl1",0.0675471985179232,0.523812571805734,0.8,0.8,1
"Cndp2",0.0676082151830036,0.566466374061717,1,0.9,1
"Ciapin1",0.0676109350666427,0.358523568489562,0.9,0.9,1
"Bpifb3",0.0676525909024538,1.1645048358657,0.8,0.7,1
"Srgap2",0.0679054407311001,-0.112300682175917,1,1,1
"Cog8",0.0680342366769025,0.488412676508056,1,0.9,1
"Usp22",0.0680595928900788,0.514638423546875,1,0.9,1
"Paqr4",0.0681071581030123,0.304952747675596,0.9,0.9,1
"Prim1",0.0681238677720652,0.38568557131186,0.8,0.8,1
"Zfp952",0.06827546335716,0.518892560835348,0.9,0.8,1
"Mapk8ip1",0.0684171184503698,0.513050517020853,0.5,0.5,1
"Clec5a",0.0684410671558415,-0.48521727391807,1,1,1
"Elf4",0.0685295161251901,0.494217251356146,1,0.9,1
"Mast1",0.0685777970306183,0.355849072798802,0.5,0,1
"Stoml1",0.0685973040186928,0.531608620192613,1,0.9,1
"Lipe",0.0686276426079029,0.553194176691196,1,0.9,1
"1110032A03Rik",0.0686301790423654,0.317559135022191,0.9,0.9,1
"Scgb1c1",0.068668143003022,2.22997799107579,0.6,0.7,1
"Zbtb42",0.0686769474201517,0.310518647371055,0.8,0.6,1
"Vwa5a",0.0687859823405496,0.367322649353554,0.9,0.9,1
"Ubr7",0.0688149221817297,0.302209161240672,0.9,0.9,1
"Ptpdc1",0.06887713949762,0.344054675911885,0.7,0.5,1
"Gm14743",0.0689607070004646,0.526053978177186,0.6,0.3,1
"Lage3",0.0690645970071147,0.421117111168961,1,0.9,1
"Zfp931",0.069081766685417,0.425405142289989,0.9,0.9,1
"Arglu1",0.0691134927379981,0.621054316487889,1,0.9,1
"Pdlim5",0.0691316062857489,0.427467483181601,0.9,0.9,1
"Klf6",0.0691875695464411,-0.511647493346407,1,1,1
"Abcg3",0.0692250000275112,0.710455139308928,0.9,0.9,1
"Gid4",0.0693220772815326,0.418426978390567,0.9,0.9,1
"Lockd",0.069385394114962,0.450090480726129,0.8,0.5,1
"Dedd",0.0694888414897836,0.451266976705244,1,0.9,1
"Tnnt1",0.0695660531267911,0.688859639360877,0.9,0.7,1
"Cdc42se2",0.0696262957836878,0.349111057947956,1,0.9,1
"Dctn1",0.0696596580424306,-0.149460646459831,1,0.9,1
"Dhx37",0.069663405487675,0.423787800961642,0.9,0.8,1
"Slc25a11",0.0697144065340554,-0.233459803559421,0.9,0.9,1
"Syp",0.069722083948601,0.35397584258974,0.5,0.1,1
"Myo1e",0.0697347066381992,0.410005762914691,1,0.9,1
"Alkbh1",0.0697857652813751,-0.261731576551444,0.8,0.9,1
"Tnfrsf11a",0.0698495358780866,0.442234010181326,1,0.9,1
"Hipk2",0.0698694090915108,0.575200416643434,1,0.9,1
"Pop5",0.0699174892619665,0.358623718383078,1,0.9,1
"Prpf4b",0.0699337244385291,0.0328697856934995,1,1,1
"Sart3",0.0699416214021821,0.395304264887206,1,0.9,1
"Cd63",0.0701873381566618,-0.334781017226833,1,1,1
"E130308A19Rik",0.0702106885975373,-0.301747546620807,0.6,0.8,1
"Khk",0.0705559295518238,0.456162977653259,1,0.9,1
"Galt",0.0706343203237078,0.35988618783975,0.9,0.9,1
"Gtf2f1",0.0707473698787162,0.285277460486631,1,0.9,1
"Cipc",0.0708188639676266,0.386065788933253,0.8,0.8,1
"Hmgn2",0.0708212843946246,0.277516616130134,0.9,0.9,1
"2810004N23Rik",0.0709099721296176,0.361515842439641,1,0.9,1
"Zfp65",0.0709940823704633,0.333275391212624,0.9,0.8,1
"Eva1b",0.0710150018547647,0.485647631192437,0.9,0.9,1
"Inpp4b",0.0710530372369134,0.588697642928514,1,0.9,1
"Ppp2r1b",0.0711953308393336,0.426572142239038,0.9,0.9,1
"Cryab",0.07135879090551,0.590438317352796,0.6,0.6,1
"Shq1",0.0715176934121275,0.366010972630327,0.9,0.8,1
"Ap4s1",0.0715300462124291,0.344238178859163,0.9,0.9,1
"Pglyrp1",0.0716138170412513,-0.854769313029199,0.5,0.9,1
"Srf",0.0716268032206044,0.315053749406657,0.9,0.8,1
"Slc50a1",0.0716926649230548,0.25126222183583,0.9,0.9,1
"Serbp1",0.0717224057131422,0.325179151343047,1,1,1
"Kpna4",0.0717631626568607,-0.165481489060958,1,1,1
"Gm28529",0.0717638611496448,0.246349770195895,0.7,0.2,1
"Golga2",0.071795046454673,0.376049195222619,0.9,0.9,1
"Ino80",0.071873507890491,0.366968363822144,0.9,0.9,1
"Mtss1",0.0719365364207602,0.570410146192106,1,0.9,1
"Emsy",0.0719523616800584,0.494268253445442,1,0.9,1
"Tec",0.0720063666753884,0.497740176276851,1,0.9,1
"Fam193b",0.0720807627883125,0.489196101809685,0.9,0.9,1
"Ndufc2",0.0722420524378475,-0.0523516422417332,1,0.9,1
"Lrp10",0.0722441861302415,0.421027246662735,1,0.9,1
"Sox12",0.0722965928714789,0.296994141885369,0.8,0.3,1
"Rab28",0.0723141328112377,-0.0957358146157676,1,0.9,1
"Itfg1",0.0723443989968107,0.338287985163852,0.9,0.9,1
"Soga3",0.0724529541460452,0.360673290778253,0.5,0.1,1
"Kremen1",0.0724730942406024,0.388328378774827,0.9,0.7,1
"Rhot2",0.0724802904652115,0.308848575792574,0.9,0.9,1
"Gm21887",0.0725824853726013,0.384631321698328,0.6,0.7,1
"Plekha1",0.072604802131348,0.392361111246633,1,0.9,1
"Stk19",0.0726450950783097,0.461151375716859,1,0.9,1
"Nudt2",0.0726503579301764,0.379332852207218,0.9,0.9,1
"Cacna2d1",0.0726700623068495,0.360436659681491,0.6,0.3,1
"Ctsf",0.0728340832149945,-1.25164185352025,1,1,1
"Zfp825",0.0728692462175718,0.295219957140759,0.8,0.9,1
"Hs2st1",0.0729216294314542,0.56841940542649,1,0.9,1
"Prkd3",0.0729904509546148,0.473076091324171,1,0.9,1
"Fmn2",0.0730507044931825,0.469660643947594,0.4,0.2,1
"Pdcd11",0.0730956517034009,0.317656070478555,0.9,0.9,1
"Lag3",0.0731088532693322,0.684942229059397,0.8,0.9,1
"Gars",0.0731215805445179,0.452304728456326,1,0.9,1
"Marcksl1",0.0732527444326924,-0.354089243594403,1,0.9,1
"Exoc5",0.0732827664270433,0.341437212681018,0.9,0.9,1
"Tomm40l",0.0733512046869431,0.668368346106311,1,0.9,1
"Rinl",0.0733553851054764,0.290850012965622,0.9,0.9,1
"Ksr2",0.0733703816822744,0.34183723106834,0.5,0.2,1
"Kif1a",0.0733928857324122,0.605951364025517,0.6,0.6,1
"Fam129b",0.0734882910399369,0.366124540882409,0.8,0.8,1
"Plekhm1",0.0735111336782412,0.744515027858869,1,0.9,1
"Spast",0.0736211462424213,0.304624892403823,0.9,0.9,1
"Timm22",0.0736422498536805,-1.0315996982407,0.9,1,1
"Gm15889",0.0736695415187484,-0.278361388208788,0,0.7,1
"Tspan7",0.0736950991521823,0.49199451323888,0.9,0.8,1
"Rnf138",0.0737490150946998,0.523916373937882,1,0.9,1
"Large1",0.0739780069038633,-0.318021447110434,0.6,0.9,1
"Fpgs",0.0739898213888873,0.391392371188096,0.9,0.8,1
"Micu2",0.0740138361328157,0.396707996243458,1,0.9,1
"Mns1",0.0741468007950064,0.256311747031354,0.6,0.1,1
"Nup37",0.0742299727876083,0.313484266113533,0.9,0.8,1
"Ube2b",0.0743260149717137,-0.0977124900304027,1,0.9,1
"Setd1b",0.074407473523391,0.37368176229191,0.9,0.9,1
"Phactr2",0.0744269518631171,-0.606908422513312,1,1,1
"B230307C23Rik",0.0747056542639658,0.575201695893657,1,0.9,1
"Gpr160",0.0748131665792505,0.345806365734858,0.9,0.9,1
"3110040N11Rik",0.0748195635428496,0.59052567153383,1,0.9,1
"Rpl35a",0.074867630447109,-0.338550044381762,1,1,1
"Cald1",0.0749617649503134,0.693253208577425,1,0.9,1
"Mccc1",0.0749797253560607,0.48695157589903,0.9,0.9,1
"Zfp930",0.07513461946647,0.295885729441567,0.9,0.8,1
"Dyrk4",0.0751400024938575,0.326098832656296,0.5,0.3,1
"Kpna6",0.0751833870994916,0.374186101181361,0.9,0.9,1
"C430049B03Rik",0.0752588384674923,0.492508355104139,0.9,0.9,1
"Plp1",0.0754951390251442,0.399544573925612,0.5,0.3,1
"Magt1",0.0755003108888682,0.332107911857621,1,0.9,1
"Usp8",0.075519535405642,-0.346756358730722,0.9,1,1
"Mtmr1",0.075524691879662,0.410434819488026,0.9,0.9,1
"Cyp2g1",0.0755428211719978,1.48794669071307,0.3,0.5,1
"Sp3",0.0755561794303302,-0.890118395745805,1,1,1
"Il18bp",0.0756979168691839,-0.471424952054429,0.9,1,1
"Tbc1d10c",0.0757448043595598,0.505943166888552,0.8,0.5,1
"Dhrs7b",0.0758164964006587,0.435086027434919,1,0.9,1
"Herc4",0.0760211555206985,0.385359655688191,0.9,0.9,1
"5031425F14Rik",0.0760691346034261,0.430877787521108,0.8,0.8,1
"Ubash3b",0.0761488857189913,-0.334845900572483,1,1,1
"9530068E07Rik",0.0761572333237726,-0.190907378124086,1,0.9,1
"Uggt1",0.0762520664338616,0.442938284982898,1,0.9,1
"Atg16l1",0.0762725327576863,0.422836139948815,0.9,0.9,1
"Gm17056",0.0762757931927138,-0.437636875910812,0.9,0.9,1
"Tmx2",0.0762946261705603,0.331648720350106,0.9,0.9,1
"Apbb1ip",0.0763624758500097,0.503974303222137,1,0.9,1
"Clpp",0.0764185141810817,0.292959435956884,0.9,0.9,1
"Alkbh7",0.0764230493003017,0.361386461935114,0.9,0.9,1
"Uqcrfs1",0.0766623183258976,-0.191882788193604,1,0.9,1
"AU020206",0.0768793989155617,0.297559940497782,0.9,0.9,1
"Zdhhc18",0.076919232774664,-0.353540595166637,0.9,0.9,1
"Fnbp1l",0.0769778402574188,0.443296657823654,1,0.9,1
"Wnt5a",0.0770329204538633,0.263564316880607,0.6,0.2,1
"Ube4a",0.0771622017692875,0.711634557479334,1,0.9,1
"Usp42",0.0773292679242853,0.306533543565537,0.9,0.9,1
"Atxn2",0.07739949340488,0.477474382303509,1,0.9,1
"Maco1",0.0775621730980007,0.422227083351666,1,0.9,1
"Jkamp",0.0775823215405959,0.491701925155432,1,0.9,1
"Zcchc24",0.0776143566952356,0.452839588846171,0.9,0.9,1
"Washc4",0.0776208721087481,-0.452842559486585,1,1,1
"Ttll5",0.0776389795574854,0.293284390993656,0.7,0.8,1
"Gm10130",0.0776728119741575,0.594132742328413,0.9,0.8,1
"Rnpepl1",0.0777043436385064,0.390964101687487,1,0.9,1
"Zeb1",0.0777522458928245,0.303947717688325,0.9,0.9,1
"Fabp7",0.0778543297488453,1.05143681655686,0.6,0.6,1
"Rft1",0.0779766719121549,0.406144671129408,0.9,0.8,1
"Gak",0.0779882613069735,0.487796957667001,1,0.9,1
"Arl6ip4",0.0780128227916393,0.446863048065662,1,0.9,1
"Fpr1",0.0780239411170719,0.517841412634444,0.9,0.7,1
